year,std_name,user_id,user_centroid_lat,user_centroid_lon,user_area,user_cropland,vol_deliv_cy,vol_deliv_cy_ag,vol_deliv_cy_mi,vol_deliv_wy,vol_deliv_wy_ag,vol_deliv_wy_mi,vol_maximum,vol_maximum_ag,vol_maximum_mi,pct_allocation,pct_allocation_ag,pct_allocation_mi,swp_deliveries,swp_deliveries_ag,swp_deliveries_mi,swp_maxvol,swp_maxvol_ag,swp_maxvol_mi,swp_basemax,swp_basemax_ag,swp_basemax_mi,swp_pctallo_ag,swp_pctallo_mi,cvp_deliveries_cy,cvp_deliveries_cy_ag,cvp_deliveries_cy_mi,cvp_deliveries_wy,cvp_deliveries_wy_ag,cvp_deliveries_wy_mi,cvp_maxvol,cvp_maxvol_ag,cvp_maxvol_mi,cvp_pctallo,cvp_pctallo_ag,cvp_pctallo_mi,loco_maxvol,loco_maxvol_ag,loco_maxvol_mi,loco_deliveries,loco_deliveries_ag,loco_deliveries_mi,rights_avgdivert,rights_avgdivert_ag,rights_avgdivert_mi,rights_pod_latitude,rights_pod_longitude,rights_min_year,rights_max_year,rights_mean_year,rights_med_year,rights_diversion_ag,rights_diversion_mi
2010,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,58.5,58.5,0,58.5,58.5,0,58.5,58.5,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,40,0
2011,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,58.5,58.5,0,58.5,58.5,0,58.5,58.5,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,40,0
2012,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,58.5,58.5,0,58.5,58.5,0,58.5,58.5,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,77,0
2013,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,58.5,58.5,0,58.5,58.5,0,58.5,58.5,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,77,0
2014,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,58.5,58.5,0,58.5,58.5,0,58.5,58.5,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,,
2015,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,58.5,58.5,0,58.5,58.5,0,58.5,58.5,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,,
2016,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,58.5,58.5,0,58.5,58.5,0,58.5,58.5,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,,
2017,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,58.5,58.5,0,58.5,58.5,0,58.5,58.5,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,,
2018,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,58.5,58.5,0,58.5,58.5,0,58.5,58.5,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,,
2019,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,58.5,58.5,0,58.5,58.5,0,58.5,58.5,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,,
2020,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,58.5,58.5,0,58.5,58.5,0,58.5,58.5,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,,
2021,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,58.5,58.5,0,58.5,58.5,0,58.5,58.5,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,,
2022,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,58.5,58.5,0,58.5,58.5,0,58.5,58.5,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,,
2023,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,58.5,58.5,0,58.5,58.5,0,58.5,58.5,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,,
2024,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,58.5,58.5,0,58.5,58.5,0,58.5,58.5,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,,
2025,MAMMOTH MOUNTAIN SKI AREA LLC,4992,37.6425178269,-119.032377613,7.34869903848,.0009016304563926,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,58.5,0,37.63625,-119.0256,2002,2002,2002,2002,,
1981,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1982,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1983,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1984,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1985,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1986,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1987,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1988,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1989,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1990,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1991,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1992,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1993,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1994,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1995,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1996,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1997,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1998,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1999,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2000,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2001,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2002,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2003,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2004,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2005,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2006,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2007,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2008,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2009,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2010,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2011,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2012,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2013,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2014,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2015,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2016,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2017,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2018,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2019,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2020,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2021,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2022,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2023,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2024,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,1495.7,0,1495.7,1495.7,0,1495.7,1495.7,0,1495.7,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
2025,"MANTECA, CITY OF",4997,37.7953513164,-121.230566859,39.0854450395,11.5643687609901,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.7,0,1495.7,37.7519,-121.2975,1950,1950,1950,1950,,
1981,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
1982,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
1983,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
1984,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
1985,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
1986,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
1987,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
1988,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
1989,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
1990,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
1991,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
1992,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
1993,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,48714.102,3367.5,45346.602,48714.102,3367.5,45346.602,48714.102,3367.5,45346.602,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
1994,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,48714.102,3367.5,45346.602,48714.102,3367.5,45346.602,48714.102,3367.5,45346.602,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
1995,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,48714.102,3367.5,45346.602,48714.102,3367.5,45346.602,48714.102,3367.5,45346.602,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
1996,MARIN MUNICIPAL W.D.,5004,37.952959104,-122.545949618,389.983292364,5.051556839842545,48714.102,3367.5,45346.602,48714.102,3367.5,45346.602,48714.102,3367.5,45346.602,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48714.102,3367.5,45346.602,37.997437,-122.70457,1894,1982,1954.0555,1955,,
