year,std_name,user_id,huc8,vol_deliv_cy,vol_deliv_wy,vol_maximum,swp_deliveries,swp_maxvol,swp_basemax,cvp_deliveries_cy,cvp_deliveries_wy,cvp_maxvol,loco_maxvol,loco_deliveries,rights_avgdivert,vol_deliv_cy_ag,vol_deliv_cy_mi,vol_deliv_wy_ag,vol_deliv_wy_mi,vol_maximum_ag,vol_maximum_mi,pct_allocation,pct_allocation_ag,pct_allocation_mi,swp_deliveries_ag,swp_deliveries_mi,swp_maxvol_ag,swp_maxvol_mi,swp_basemax_ag,swp_basemax_mi,swp_pctallo_ag,swp_pctallo_mi,cvp_deliveries_cy_ag,cvp_deliveries_cy_mi,cvp_deliveries_wy_ag,cvp_deliveries_wy_mi,cvp_maxvol_ag,cvp_maxvol_mi,cvp_pctallo,cvp_pctallo_ag,cvp_pctallo_mi,loco_maxvol_ag,loco_maxvol_mi,loco_deliveries_ag,loco_deliveries_mi,rights_avgdivert_ag,rights_avgdivert_mi,rights_pod_latitude,rights_pod_longitude,rights_min_year,rights_max_year,rights_mean_year,rights_med_year,rights_diversion_ag,rights_diversion_mi,user_centroid_lon,user_centroid_lat,user_area,huc8_area,huc8_pctcrop
2013,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070305,9684.6855,9684.6855,10208.13,4529.5879,9700.6406,10208.13,0,0,0,0,5155.0977,0,0,9684.6855,0,9684.6855,0,10208.13,.34999999,,.34999999,0,4529.5879,0,9700.6406,0,10208.13,.34999999,.34999999,0,0,0,0,0,0,0,0,0,0,0,0,5155.0977,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1220.29424088,.0001175549800001
2014,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070102,1709.7664,1709.7664,2195.4839,422.82523,2086.3374,2195.4839,0,0,0,0,1286.941,0,0,1709.7664,0,1709.7664,0,2195.4839,.050000001,,.050000001,0,422.82523,0,2086.3374,0,2195.4839,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,1286.941,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,4223.21641816,.00151973475
2014,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070103,91128.391,91128.391,117016.53,22536.051,111199.15,117016.53,0,0,0,0,68592.336,0,0,91128.391,0,91128.391,0,117016.53,.050000001,,.050000001,0,22536.051,0,111199.15,0,117016.53,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,68592.336,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,973.615990356,.0268194581000001
2014,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070104,161862.42,161862.42,207844.98,40028.578,197512.14,207844.98,0,0,0,0,121833.84,0,0,161862.42,0,161862.42,0,207844.98,.050000001,,.050000001,0,40028.578,0,197512.14,0,207844.98,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,121833.84,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1494.8910167,.00005866639
2014,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070105,171971.59,171971.59,220826.02,42528.578,209847.84,220826.02,0,0,0,0,129443.02,0,0,171971.59,0,171971.59,0,220826.02,.050000001,,.050000001,0,42528.578,0,209847.84,0,220826.02,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,129443.02,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,2160.54832751,.0001187789499999
2014,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070106,132540.3,132540.3,170192.92,32777.219,161731.92,170192.92,0,0,0,0,99763.086,0,0,132540.3,0,132540.3,0,170192.92,.050000001,,.050000001,0,32777.219,0,161731.92,0,170192.92,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,99763.086,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1845.81242866,.0000636867799999
2014,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070201,26251.84,26251.84,33709.574,6492.0801,32033.732,33709.574,0,0,0,0,19759.76,0,0,26251.84,0,26251.84,0,33709.574,.050000001,,.050000001,0,6492.0801,0,32033.732,0,33709.574,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,19759.76,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,228.636088295,.00007914085
2014,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070202,133291.45,133291.45,171157.45,32962.977,162648.5,171157.45,0,0,0,0,100328.48,0,0,133291.45,0,133291.45,0,171157.45,.050000001,,.050000001,0,32962.977,0,162648.5,0,171157.45,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,100328.48,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1995.59164953,.10284045088
2014,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070203,223566.09,223566.09,287077.72,55287.898,272805.88,287077.72,0,0,0,0,168278.2,0,0,223566.09,0,223566.09,0,287077.72,.050000001,,.050000001,0,55287.898,0,272805.88,0,287077.72,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,168278.2,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,4413.62366663,.00083605009
2014,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070204,47253.328,47253.328,60677.254,11685.748,57660.734,60677.254,0,0,0,0,35567.578,0,0,47253.328,0,47253.328,0,60677.254,.050000001,,.050000001,0,11685.748,0,57660.734,0,60677.254,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,35567.578,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,410.741599255,.00065853374
2014,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070301,106810.09,106810.09,137153.14,26414.135,130334.7,137153.14,0,0,0,0,80395.953,0,0,106810.09,0,106810.09,0,137153.14,.050000001,,.050000001,0,26414.135,0,130334.7,0,137153.14,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,80395.953,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1293.06163946,.00006230617
2014,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070302,105962.53,105962.53,136064.81,26204.535,129300.47,136064.81,0,0,0,0,79757.992,0,0,105962.53,0,105962.53,0,136064.81,.050000001,,.050000001,0,26204.535,0,129300.47,0,136064.81,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,79757.992,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1932.53941794,.02366534559
2014,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070303,133059.36,133059.36,170859.42,32905.582,162365.3,170859.42,0,0,0,0,100153.78,0,0,133059.36,0,133059.36,0,170859.42,.050000001,,.050000001,0,32905.582,0,162365.3,0,170859.42,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,100153.78,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,2015.03404747,.00042547928
2014,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070304,223129.09,223129.09,286516.56,55179.828,272272.63,286516.56,0,0,0,0,167949.27,0,0,223129.09,0,223129.09,0,286516.56,.050000001,,.050000001,0,55179.828,0,272272.63,0,286516.56,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,167949.27,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,3638.97648328,.0003698007999999
2014,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070305,7949.7349,7949.7349,10208.13,1965.9695,9700.6406,10208.13,0,0,0,0,5983.7656,0,0,7949.7349,0,7949.7349,0,10208.13,.050000001,,.050000001,0,1965.9695,0,9700.6406,0,10208.13,.050000001,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,5983.7656,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1220.29424088,.0001175549800001
2015,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070102,1915.6572,1915.6572,2195.4839,625.98419,2086.3374,2195.4839,0,0,0,0,1289.673,0,0,1915.6572,0,1915.6572,0,2195.4839,.2,,.2,0,625.98419,0,2086.3374,0,2195.4839,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,1289.673,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,4223.21641816,.00151973475
2015,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070103,102102.11,102102.11,117016.53,33364.168,111199.15,117016.53,0,0,0,0,68737.945,0,0,102102.11,0,102102.11,0,117016.53,.2,,.2,0,33364.168,0,111199.15,0,117016.53,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,68737.945,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,973.615990356,.0268194581000001
2015,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070104,181353.97,181353.97,207844.98,59261.496,197512.14,207844.98,0,0,0,0,122092.47,0,0,181353.97,0,181353.97,0,207844.98,.2,,.2,0,59261.496,0,197512.14,0,207844.98,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,122092.47,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1494.8910167,.00005866639
2015,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070105,192680.5,192680.5,220826.02,62962.699,209847.84,220826.02,0,0,0,0,129717.8,0,0,192680.5,0,192680.5,0,220826.02,.2,,.2,0,62962.699,0,209847.84,0,220826.02,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,129717.8,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,2160.54832751,.0001187789499999
2015,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070106,148500.88,148500.88,170192.92,48526.008,161731.92,170192.92,0,0,0,0,99974.867,0,0,148500.88,0,148500.88,0,170192.92,.2,,.2,0,48526.008,0,161731.92,0,170192.92,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,99974.867,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1845.81242866,.0000636867799999
2015,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070201,29413.1,29413.1,33709.574,9611.3936,32033.732,33709.574,0,0,0,0,19801.707,0,0,29413.1,0,29413.1,0,33709.574,.2,,.2,0,9611.3936,0,32033.732,0,33709.574,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,19801.707,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,228.636088295,.00007914085
2015,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070202,149342.47,149342.47,171157.45,48801.02,162648.5,171157.45,0,0,0,0,100541.45,0,0,149342.47,0,149342.47,0,171157.45,.2,,.2,0,48801.02,0,162648.5,0,171157.45,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,100541.45,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1995.59164953,.10284045088
2015,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070203,250488.03,250488.03,287077.72,81852.609,272805.88,287077.72,0,0,0,0,168635.42,0,0,250488.03,0,250488.03,0,287077.72,.2,,.2,0,81852.609,0,272805.88,0,287077.72,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,168635.42,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,4413.62366663,.00083605009
2015,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070204,52943.598,52943.598,60677.254,17300.514,57660.734,60677.254,0,0,0,0,35643.082,0,0,52943.598,0,52943.598,0,60677.254,.2,,.2,0,17300.514,0,57660.734,0,60677.254,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,35643.082,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,410.741599255,.00065853374
2015,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070301,119672.21,119672.21,137153.14,39105.59,130334.7,137153.14,0,0,0,0,80566.617,0,0,119672.21,0,119672.21,0,137153.14,.2,,.2,0,39105.59,0,130334.7,0,137153.14,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,80566.617,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1293.06163946,.00006230617
2015,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070302,118722.59,118722.59,136064.81,38795.281,129300.47,136064.81,0,0,0,0,79927.305,0,0,118722.59,0,118722.59,0,136064.81,.2,,.2,0,38795.281,0,129300.47,0,136064.81,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,79927.305,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1932.53941794,.02366534559
2015,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070303,149082.44,149082.44,170859.42,48716.047,162365.3,170859.42,0,0,0,0,100366.39,0,0,149082.44,0,149082.44,0,170859.42,.2,,.2,0,48716.047,0,162365.3,0,170859.42,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,100366.39,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,2015.03404747,.00042547928
2015,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070304,249998.41,249998.41,286516.56,81692.617,272272.63,286516.56,0,0,0,0,168305.8,0,0,249998.41,0,249998.41,0,286516.56,.2,,.2,0,81692.617,0,272272.63,0,286516.56,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,168305.8,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,3638.97648328,.0003698007999999
2015,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070305,8907.0459,8907.0459,10208.13,2910.5781,9700.6406,10208.13,0,0,0,0,5996.4678,0,0,8907.0459,0,8907.0459,0,10208.13,.2,,.2,0,2910.5781,0,9700.6406,0,10208.13,.2,.2,0,0,0,0,0,0,0,0,0,0,0,0,5996.4678,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1220.29424088,.0001175549800001
2016,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070102,2274.3086,2274.3086,2195.4839,1183.04,2086.3374,2195.4839,0,0,0,0,1091.2686,0,0,2274.3086,0,2274.3086,0,2195.4839,.60000002,,.60000002,0,1183.04,0,2086.3374,0,2195.4839,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,1091.2686,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,4223.21641816,.00151973475
2016,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070103,121217.78,121217.78,117016.53,63054.543,111199.15,117016.53,0,0,0,0,58163.234,0,0,121217.78,0,121217.78,0,117016.53,.60000002,,.60000002,0,63054.543,0,111199.15,0,117016.53,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,58163.234,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,973.615990356,.0268194581000001
2016,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070104,215307.25,215307.25,207844.98,111997.6,197512.14,207844.98,0,0,0,0,103309.65,0,0,215307.25,0,215307.25,0,207844.98,.60000002,,.60000002,0,111997.6,0,197512.14,0,207844.98,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,103309.65,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1494.8910167,.00005866639
2016,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070105,228754.36,228754.36,220826.02,118992.45,209847.84,220826.02,0,0,0,0,109761.9,0,0,228754.36,0,228754.36,0,220826.02,.60000002,,.60000002,0,118992.45,0,209847.84,0,220826.02,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,109761.9,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,2160.54832751,.0001187789499999
2016,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070106,176303.36,176303.36,170192.92,91708.727,161731.92,170192.92,0,0,0,0,84594.633,0,0,176303.36,0,176303.36,0,170192.92,.60000002,,.60000002,0,91708.727,0,161731.92,0,170192.92,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,84594.633,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1845.81242866,.0000636867799999
2016,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070201,34919.852,34919.852,33709.574,18164.459,32033.732,33709.574,0,0,0,0,16755.393,0,0,34919.852,0,34919.852,0,33709.574,.60000002,,.60000002,0,18164.459,0,32033.732,0,33709.574,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,16755.393,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,228.636088295,.00007914085
2016,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070202,177302.53,177302.53,171157.45,92228.469,162648.5,171157.45,0,0,0,0,85074.063,0,0,177302.53,0,177302.53,0,171157.45,.60000002,,.60000002,0,92228.469,0,162648.5,0,171157.45,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,85074.063,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1995.59164953,.10284045088
2016,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070203,297384.66,297384.66,287077.72,154692.28,272805.88,287077.72,0,0,0,0,142692.39,0,0,297384.66,0,297384.66,0,287077.72,.60000002,,.60000002,0,154692.28,0,272805.88,0,287077.72,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,142692.39,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,4413.62366663,.00083605009
2016,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070204,62855.754,62855.754,60677.254,32696.035,57660.734,60677.254,0,0,0,0,30159.717,0,0,62855.754,0,62855.754,0,60677.254,.60000002,,.60000002,0,32696.035,0,57660.734,0,60677.254,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,30159.717,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,410.741599255,.00065853374
2016,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070301,142077.36,142077.36,137153.14,73905.195,130334.7,137153.14,0,0,0,0,68172.172,0,0,142077.36,0,142077.36,0,137153.14,.60000002,,.60000002,0,73905.195,0,130334.7,0,137153.14,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,68172.172,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1293.06163946,.00006230617
2016,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070302,140949.95,140949.95,136064.81,73318.742,129300.47,136064.81,0,0,0,0,67631.219,0,0,140949.95,0,140949.95,0,136064.81,.60000002,,.60000002,0,73318.742,0,129300.47,0,136064.81,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,67631.219,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1932.53941794,.02366534559
2016,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070303,176993.81,176993.81,170859.42,92067.875,162365.3,170859.42,0,0,0,0,84925.93,0,0,176993.81,0,176993.81,0,170859.42,.60000002,,.60000002,0,92067.875,0,162365.3,0,170859.42,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,84925.93,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,2015.03404747,.00042547928
2016,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070304,296803.38,296803.38,286516.56,154389.91,272272.63,286516.56,0,0,0,0,142413.47,0,0,296803.38,0,296803.38,0,286516.56,.60000002,,.60000002,0,154389.91,0,272272.63,0,286516.56,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,142413.47,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,3638.97648328,.0003698007999999
2016,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070305,10574.633,10574.633,10208.13,5500.667,9700.6406,10208.13,0,0,0,0,5073.9658,0,0,10574.633,0,10574.633,0,10208.13,.60000002,,.60000002,0,5500.667,0,9700.6406,0,10208.13,.60000002,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,5073.9658,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1220.29424088,.0001175549800001
2017,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070102,2517.0562,2517.0562,2195.4839,1775.1135,2086.3374,2195.4839,0,0,0,0,741.94263,0,0,2517.0562,0,2517.0562,0,2195.4839,.85000002,,.85000002,0,1775.1135,0,2086.3374,0,2195.4839,.85000002,.85000002,0,0,0,0,0,0,0,0,0,0,0,0,741.94263,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,4223.21641816,.00151973475
2017,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070103,134155.92,134155.92,117016.53,94611.313,111199.15,117016.53,0,0,0,0,39544.605,0,0,134155.92,0,134155.92,0,117016.53,.85000002,,.85000002,0,94611.313,0,111199.15,0,117016.53,.85000002,.85000002,0,0,0,0,0,0,0,0,0,0,0,0,39544.605,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,973.615990356,.0268194581000001
2017,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070104,238287.98,238287.98,207844.98,168048.78,197512.14,207844.98,0,0,0,0,70239.203,0,0,238287.98,0,238287.98,0,207844.98,.85000002,,.85000002,0,168048.78,0,197512.14,0,207844.98,.85000002,.85000002,0,0,0,0,0,0,0,0,0,0,0,0,70239.203,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1494.8910167,.00005866639
2017,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070105,253170.36,253170.36,220826.02,178544.34,209847.84,220826.02,0,0,0,0,74626.023,0,0,253170.36,0,253170.36,0,220826.02,.85000002,,.85000002,0,178544.34,0,209847.84,0,220826.02,.85000002,.85000002,0,0,0,0,0,0,0,0,0,0,0,0,74626.023,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,2160.54832751,.0001187789499999
2017,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070106,195121.03,195121.03,170192.92,137605.98,161731.92,170192.92,0,0,0,0,57515.051,0,0,195121.03,0,195121.03,0,170192.92,.85000002,,.85000002,0,137605.98,0,161731.92,0,170192.92,.85000002,.85000002,0,0,0,0,0,0,0,0,0,0,0,0,57515.051,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1845.81242866,.0000636867799999
2017,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070201,38647.008,38647.008,33709.574,27255.184,32033.732,33709.574,0,0,0,0,11391.825,0,0,38647.008,0,38647.008,0,33709.574,.85000002,,.85000002,0,27255.184,0,32033.732,0,33709.574,.85000002,.85000002,0,0,0,0,0,0,0,0,0,0,0,0,11391.825,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,228.636088295,.00007914085
2017,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070202,196226.84,196226.84,171157.45,138385.84,162648.5,171157.45,0,0,0,0,57841.008,0,0,196226.84,0,196226.84,0,171157.45,.85000002,,.85000002,0,138385.84,0,162648.5,0,171157.45,.85000002,.85000002,0,0,0,0,0,0,0,0,0,0,0,0,57841.008,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1995.59164953,.10284045088
2017,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070203,329125.91,329125.91,287077.72,232110.78,272805.88,287077.72,0,0,0,0,97015.141,0,0,329125.91,0,329125.91,0,287077.72,.85000002,,.85000002,0,232110.78,0,272805.88,0,287077.72,.85000002,.85000002,0,0,0,0,0,0,0,0,0,0,0,0,97015.141,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,4413.62366663,.00083605009
2017,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070204,69564.641,69564.641,60677.254,49059.348,57660.734,60677.254,0,0,0,0,20505.291,0,0,69564.641,0,69564.641,0,60677.254,.85000002,,.85000002,0,49059.348,0,57660.734,0,60677.254,.85000002,.85000002,0,0,0,0,0,0,0,0,0,0,0,0,20505.291,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,410.741599255,.00065853374
2017,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070301,157241.94,157241.94,137153.14,110892.36,130334.7,137153.14,0,0,0,0,46349.582,0,0,157241.94,0,157241.94,0,137153.14,.85000002,,.85000002,0,110892.36,0,130334.7,0,137153.14,.85000002,.85000002,0,0,0,0,0,0,0,0,0,0,0,0,46349.582,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1293.06163946,.00006230617
2017,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070302,155994.2,155994.2,136064.81,110012.41,129300.47,136064.81,0,0,0,0,45981.789,0,0,155994.2,0,155994.2,0,136064.81,.85000002,,.85000002,0,110012.41,0,129300.47,0,136064.81,.85000002,.85000002,0,0,0,0,0,0,0,0,0,0,0,0,45981.789,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1932.53941794,.02366534559
2017,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070303,195885.17,195885.17,170859.42,138144.88,162365.3,170859.42,0,0,0,0,57740.293,0,0,195885.17,0,195885.17,0,170859.42,.85000002,,.85000002,0,138144.88,0,162365.3,0,170859.42,.85000002,.85000002,0,0,0,0,0,0,0,0,0,0,0,0,57740.293,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,2015.03404747,.00042547928
2017,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070304,328482.59,328482.59,286516.56,231657.08,272272.63,286516.56,0,0,0,0,96825.508,0,0,328482.59,0,328482.59,0,286516.56,.85000002,,.85000002,0,231657.08,0,272272.63,0,286516.56,.85000002,.85000002,0,0,0,0,0,0,0,0,0,0,0,0,96825.508,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,3638.97648328,.0003698007999999
2017,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070305,11703.313,11703.313,10208.13,8253.5732,9700.6406,10208.13,0,0,0,0,3449.7388,0,0,11703.313,0,11703.313,0,10208.13,.85000002,,.85000002,0,8253.5732,0,9700.6406,0,10208.13,.85000002,.85000002,0,0,0,0,0,0,0,0,0,0,0,0,3449.7388,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1220.29424088,.0001175549800001
2018,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070102,1715.1178,1715.1178,2195.4839,741.70032,2086.3374,2195.4839,0,0,0,0,973.41748,0,0,1715.1178,0,1715.1178,0,2195.4839,.34999999,,.34999999,0,741.70032,0,2086.3374,0,2195.4839,.34999999,.34999999,0,0,0,0,0,0,0,0,0,0,0,0,973.41748,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,4223.21641816,.00151973475
2018,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070103,91413.617,91413.617,117016.53,39531.691,111199.15,117016.53,0,0,0,0,51881.922,0,0,91413.617,0,91413.617,0,117016.53,.34999999,,.34999999,0,39531.691,0,111199.15,0,117016.53,.34999999,.34999999,0,0,0,0,0,0,0,0,0,0,0,0,51881.922,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,973.615990356,.0268194581000001
2018,METROPOLITAN W.D. OF SOUTHERN CALIFORNIA,5056,18070104,162369.03,162369.03,207844.98,70216.266,197512.14,207844.98,0,0,0,0,92152.773,0,0,162369.03,0,162369.03,0,207844.98,.34999999,,.34999999,0,70216.266,0,197512.14,0,207844.98,.34999999,.34999999,0,0,0,0,0,0,0,0,0,0,0,0,92152.773,0,0,,,,,,,,,-117.698760833,33.6814771176,13623.9776321,1494.8910167,.00005866639
